source,ticker,horizon,model,n,mae,rmse,dir_acc,corr,spearman_ic,bias
e2,AAPL,63,lgbm_reg@market,1512,0.12033896076987473,0.15348535183914613,0.6203703703703703,0.06887876781396388,0.05781124076487116,0.0014381804342396174
e2,AAPL,63,lgbm_reg@sent,1512,0.11830016126132431,0.15078326108464854,0.6236772486772487,0.11240014017687805,0.10672937768237287,-0.007582550165882001
e2,AAPL,63,pls@market,1512,0.1205030171835704,0.15664247444357882,0.6144179894179894,-0.006720495062566242,0.008999503002940232,-0.0023373699742143613
e2,AAPL,63,pls@sent,1512,0.12004224538124532,0.15441088032263714,0.5793650793650794,0.08670927873605938,0.08204220570879174,-0.016227927475611758
e2,AAPL,63,xgb@market,1512,0.12122823209694321,0.14993410536830598,0.6018518518518519,0.19733290670710849,0.1565553517723072,0.0033107369355776044
e2,AAPL,63,xgb@sent,1512,0.11882551289142124,0.14672973664431493,0.5806878306878307,0.23026991405666022,0.15064173484294185,-0.009876678030426333
e2,JPM,5,elasticnet@market,1512,0.03330806871423029,0.04501151521040229,0.4669312169312169,0.047899095015940495,-0.0037368633439239718,0.0013204011689190796
e2,JPM,5,elasticnet@sent,1512,0.0337568936174419,0.04545672409048808,0.458994708994709,0.02723832485781538,-0.027684776148205626,0.002223088083681735
e2,JPM,5,ens_best_recent_expanding,1512,0.031196930482694816,0.042939112948686256,0.5158730158730159,0.03074453845171321,0.0042975654693849525,0.0006759102535614961
e2,JPM,5,ens_best_recent_last3,1512,0.031196930482694816,0.042939112948686256,0.5158730158730159,0.03074453845171321,0.0042975654693849525,0.0006759102535614961
e2,JPM,5,ens_equal_expanding,1512,0.031042170554852165,0.0424724538510209,0.5119047619047619,0.05266971904820204,0.005825261571099888,0.002325525443557605
e2,JPM,5,ens_inv_mae_expanding,1512,0.0309097408774591,0.042371349608300746,0.5244708994708994,0.05406556646653538,0.010067155190721168,0.0023715315090532827
e2,JPM,5,ens_inv_mae_last3,1512,0.030900923827547777,0.042366531394730574,0.5251322751322751,0.054469282321687434,0.010394656264085384,0.002393191394118984
e2,JPM,5,ens_mae_da_expanding,1512,0.030417893160755525,0.042123181574102546,0.5317460317460317,0.055620904697512755,0.03046006637413062,0.00242980115340727
e2,JPM,5,ens_mae_da_last3,1512,0.030370077977745255,0.04209352664854136,0.5363756613756614,0.060415978292412464,0.036062630131462554,0.002524181500585626
e2,JPM,5,ens_softmax_ic_expanding,1512,0.0311362534378958,0.042624377988880434,0.5231481481481481,0.05532699775807514,0.016600065284109376,0.0016369170497271938
e2,JPM,5,ens_softmax_ic_last3,1512,0.031028256617533802,0.042566512858040854,0.5264550264550265,0.060993307099327584,0.02450166484442309,0.0018944691160558444
e2,JPM,5,huber@market,1512,0.03281244471284318,0.04495710320749311,0.49272486772486773,0.05294915262857428,-0.007932430583152317,0.0016571885249259534
e2,JPM,5,huber@sent,1512,0.03295971090721794,0.04500256946589182,0.48214285714285715,0.03511533579101628,-0.029052228000038025,0.002494572495795622
e2,JPM,5,lgbm_reg@market,1512,0.030296933919249872,0.042025798314687446,0.5324074074074074,-0.023999019207314124,-0.006191618236116158,0.0010542538548068139
e2,JPM,5,lgbm_reg@sent,1512,0.030239943548179528,0.04204838259192172,0.5317460317460317,-0.036583244233976096,-0.01784526749583933,0.0006892054058556844
e2,JPM,5,pls@market,1512,0.031187206926067856,0.042391327541945925,0.49537037037037035,0.032341704241262384,-0.010493224582006373,0.001131018508910568
e2,JPM,5,pls@sent,1512,0.03122587126268294,0.042547134452823474,0.5211640211640212,0.017827928525685013,-0.03328447933096049,0.0020738147807171157
e2,JPM,5,xgb@market,1512,0.03089457796341796,0.042944793175815225,0.5436507936507936,0.1004736680812867,0.0731382043349656,0.0053972070926933515
e2,JPM,5,xgb@sent,1512,0.030837598191540732,0.042676080038871536,0.546957671957672,0.10934179827798296,0.07118237640966074,0.005214504519270122
e2,JPM,21,elasticnet@market,1512,0.07633179390818962,0.09955518830485129,0.49933862433862436,0.05532942194422496,-0.021160069358935312,-0.005646943509559994
e2,JPM,21,elasticnet@sent,1512,0.07664838629246822,0.09900592977643785,0.5066137566137566,0.05833918076832343,-0.027480158252817705,-0.0036447632641333433
e2,JPM,21,ens_best_recent_expanding,1512,0.06559709706702763,0.08598122463641185,0.5615079365079365,0.05460022428071743,-0.0029830307730684042,0.001546120668917719
e2,JPM,21,ens_best_recent_last3,1512,0.06601365926736817,0.08630133905730157,0.5476190476190477,0.046233776115313784,-0.01807929650194985,-0.0004067069478624268
e2,JPM,21,ens_equal_expanding,1512,0.0657382530844242,0.08518897856294573,0.5257936507936508,0.06956965327876367,-0.010535617663212045,-0.0011524547970833405
e2,JPM,21,ens_inv_mae_expanding,1512,0.06452095352820199,0.08405980687060678,0.5363756613756614,0.07538948826200258,0.001885011025952778,-0.0006020117863718335
e2,JPM,21,ens_inv_mae_last3,1512,0.0646096821496241,0.0841882271672604,0.53505291005291,0.07230651044732132,-0.0017024168015597684,-0.0007454548435071797
e2,JPM,21,ens_mae_da_expanding,1512,0.06372815268663212,0.08363480721139274,0.541005291005291,0.07296075583542357,0.007086413910046553,-0.0005960436057020966
e2,JPM,21,ens_mae_da_last3,1512,0.06349761976177026,0.08361797322981547,0.5555555555555556,0.07217025063327427,0.01070007640025351,-0.0004506434598547643
e2,JPM,21,ens_softmax_ic_expanding,1512,0.06495885248890745,0.08451990252888301,0.5509259259259259,0.07066349890819919,-0.001829000698056571,-0.0002650080710267684
e2,JPM,21,ens_softmax_ic_last3,1512,0.06499703965739705,0.08467660408882609,0.5568783068783069,0.06889404175231847,-0.002823682188665044,-0.0005999730867576078
e2,JPM,21,huber@market,1512,0.07340289030143624,0.09985351851929893,0.5046296296296297,0.04154015179409955,-0.037770759371945295,-0.006523232959540643
e2,JPM,21,huber@sent,1512,0.07485446428280586,0.1002307442344011,0.5125661375661376,0.029850641779874225,-0.06492598551428642,-0.003169207651991658
e2,JPM,21,lgbm_reg@market,1512,0.06181269163272656,0.08229453988230002,0.5522486772486772,0.03203539147475552,0.012510870563190318,-0.0007651429687212061
e2,JPM,21,lgbm_reg@sent,1512,0.06086994128229675,0.08167706766781889,0.5615079365079365,0.03917760351121144,0.01897356633634448,0.0013212580657383246
e2,JPM,21,pls@market,1512,0.06325796606092943,0.08221669749098505,0.5634920634920635,0.11228064973310567,0.06053133409164943,-0.0025025517713730865
e2,JPM,21,pls@sent,1512,0.062040769841873955,0.08134489409248032,0.5846560846560847,0.12768317213081945,0.07565394904507111,0.00349122476677194
e2,JPM,21,xgb@market,1512,0.0654107554408375,0.0854053870732567,0.5218253968253969,0.0637677107182122,0.01803387276138233,0.002484350131766443
e2,JPM,21,xgb@sent,1512,0.0641686961537293,0.08420799839701604,0.5244708994708994,0.06999100501815393,0.01502215291963425,0.003430461190209799
e2,JPM,63,elasticnet@market,1512,0.1413001523129983,0.1744346976570638,0.5119047619047619,-0.0017053832564119236,-0.027158340141604967,-0.021023734748755737
e2,JPM,63,elasticnet@sent,1512,0.14925837904798203,0.18247401269029703,0.46296296296296297,-0.02726204768943773,-0.08111078318650634,-0.023939752909478758
e2,JPM,63,ens_best_recent_expanding,1512,0.12615363040450964,0.15831935785898504,0.5423280423280423,-0.015944624406867607,-0.021395820279792106,-0.02295161305792836
e2,JPM,63,ens_best_recent_last3,1512,0.12344982340388014,0.15360603331443806,0.5324074074074074,-0.03269377959727207,-0.05835965808329741,-0.020650773699821455
e2,JPM,63,ens_equal_expanding,1512,0.12370624816578363,0.1531595492224079,0.542989417989418,-0.018273201189870775,-0.03594009231976761,-0.020685587906730623
e2,JPM,63,ens_inv_mae_expanding,1512,0.12022630013565631,0.1500765223539329,0.5535714285714286,-0.018374195861445456,-0.029210833643014834,-0.020313266337793737
e2,JPM,63,ens_inv_mae_last3,1512,0.11991470287661866,0.14984450576446673,0.5535714285714286,-0.020312490441905216,-0.03216487679751789,-0.02007897506769089
e2,JPM,63,ens_mae_da_expanding,1512,0.11916689196912808,0.15002478399916447,0.5654761904761905,-0.012160612314997082,-0.008395800262713225,-0.02111384383917
e2,JPM,63,ens_mae_da_last3,1512,0.11726980033243241,0.14842532449620954,0.5720899470899471,-0.022549873251627293,-0.020743866173045362,-0.019607264561134426
e2,JPM,63,ens_softmax_ic_expanding,1512,0.12277076511297311,0.15319644910537317,0.5482804232804233,-0.01808655003857109,-0.019626905534086317,-0.022569006186643863
e2,JPM,63,ens_softmax_ic_last3,1512,0.12170943461829899,0.15163047218660838,0.548941798941799,-0.022156298193361644,-0.02958169116738375,-0.021671690618147027
e2,JPM,63,huber@market,1512,0.13673662373079132,0.17312281331978036,0.4933862433862434,-0.06145329849176418,-0.0793715850892939,-0.02633548809217733
e2,JPM,63,huber@sent,1512,0.14639399264056388,0.18254269287352914,0.49206349206349204,-0.08456525325880719,-0.128395764991551,-0.026700955653165832
e2,JPM,63,lgbm_reg@market,1512,0.11362109857155145,0.14271067176855007,0.5972222222222222,0.02999348073008802,0.03548639313440524,-0.02004275864014912
e2,JPM,63,lgbm_reg@sent,1512,0.11268177863488582,0.14198453165140065,0.6044973544973545,0.028403813836558323,0.03141219199308555,-0.01866882521140944
e2,JPM,63,pls@market,1512,0.11727960948673866,0.14838919192191447,0.5826719576719577,-0.02391779552219879,-0.03208898825358513,-0.024945086078294886
e2,JPM,63,pls@sent,1512,0.11721753284594755,0.14924890447850514,0.5720899470899471,-0.05362918781905888,-0.06170709967322865,-0.020644073907849635
e2,JPM,63,xgb@market,1512,0.12296425299605768,0.15262339993010393,0.5985449735449735,0.05490131796759503,0.053074795158733035,-0.01223015443974053
e2,JPM,63,xgb@sent,1512,0.12317207997971355,0.15310418713864948,0.583994708994709,0.02846999274805668,0.024552995473230994,-0.012325049386285022
e2,MSFT,5,elasticnet@market,1512,0.02983915518472358,0.03916369266915121,0.5119047619047619,0.006826749036580121,0.0035539584106755976,0.0021242404741809
e2,MSFT,5,elasticnet@sent,1512,0.03017497735374599,0.03945584984937809,0.49603174603174605,-0.009394132268480404,-0.03020861871817389,0.0011023728999028635
e2,MSFT,5,ens_best_recent_expanding,1512,0.02893670824723781,0.03763445610938099,0.5291005291005291,0.053318548566484464,0.039499917685577986,0.0007724219502563415
e2,MSFT,5,ens_best_recent_last3,1512,0.02893670824723781,0.03763445610938099,0.5291005291005291,0.053318548566484464,0.039499917685577986,0.0007724219502563415
e2,MSFT,5,ens_equal_expanding,1512,0.028797922926288022,0.03756973990243993,0.5291005291005291,0.02946706911882723,0.014477329734730518,0.0014136956329107578
e2,MSFT,5,ens_inv_mae_expanding,1512,0.02876380007037944,0.03752817893434465,0.5304232804232805,0.030826546798112937,0.01560852381514081,0.0014296496160690504
e2,MSFT,5,ens_inv_mae_last3,1512,0.028763630234936388,0.03752921571144203,0.5297619047619048,0.030713584367671645,0.015393199618552102,0.0014344592591350118
e2,MSFT,5,ens_mae_da_expanding,1512,0.028433651165880338,0.03709161632730311,0.5357142857142857,0.04675016400523942,0.025525431136322493,0.0014485222468069452
e2,MSFT,5,ens_mae_da_last3,1512,0.02847825743748171,0.03714531417227716,0.531084656084656,0.04352492535223672,0.01952961128283932,0.0015122555278128985
e2,MSFT,5,ens_softmax_ic_expanding,1512,0.028671867588580605,0.03743285465073875,0.5370370370370371,0.03941720816286591,0.02405775850000467,0.0014313333070524654
e2,MSFT,5,ens_softmax_ic_last3,1512,0.028672804483387777,0.03744086757775796,0.5357142857142857,0.03811066711750529,0.02195316365974107,0.0014425533348830695
e2,MSFT,5,huber@market,1512,0.02929032618839976,0.03832011094724874,0.5092592592592593,-0.008439080910143483,-0.026685321223326938,0.002369197655559597
e2,MSFT,5,huber@sent,1512,0.03004697153196201,0.038954568388480694,0.49206349206349204,-0.01647782605426367,-0.043418776404639495,-0.0001259766696163421
e2,MSFT,5,lgbm_reg@market,1512,0.028296371991086984,0.036888102884421785,0.5363756613756614,0.043014703768188965,0.03310496091839358,0.002058835516936476
e2,MSFT,5,lgbm_reg@sent,1512,0.028489735379018194,0.03700953298207576,0.5218253968253969,0.029552363430517398,0.015974725962683844,0.0006812866182638081
e2,MSFT,5,pls@market,1512,0.028324592013313776,0.036753011248372665,0.5416666666666666,0.07456919223395261,0.05001340755468996,0.0017236448320910394
e2,MSFT,5,pls@sent,1512,0.02883394011049936,0.037380086891883435,0.5191798941798942,0.03427892458599031,0.006705381210825533,0.00033480676179815683
e2,MSFT,5,xgb@market,1512,0.028999948088468924,0.03831028675676689,0.5396825396825397,0.07378529036954608,0.06450285654408056,0.002792922072867886
e2,MSFT,5,xgb@sent,1512,0.02926152739144372,0.03835991901256414,0.5271164021164021,0.05461800975850818,0.04176186842844178,0.0010756261671231887
e2,MSFT,21,elasticnet@market,1512,0.06604752971779523,0.08500360297363893,0.5125661375661376,-0.035072031865313075,-0.039713037434527296,0.005415442195390962
e2,MSFT,21,elasticnet@sent,1512,0.06945905911328439,0.08840024637789254,0.5085978835978836,-0.05520272676170316,-0.08580878743375141,0.006009915782541645
e2,MSFT,21,ens_best_recent_expanding,1512,0.060121031571313925,0.0763898218651039,0.5363756613756614,0.02073810810274282,-0.0022774408930480534,0.0034575624307482634
e2,MSFT,21,ens_best_recent_last3,1512,0.06145286829208374,0.07785759965007745,0.5337301587301587,-0.03169296162956207,-0.07038897822282764,0.006059427757668495
e2,MSFT,21,ens_equal_expanding,1512,0.06324794233859633,0.08066861793496813,0.5390211640211641,-0.03206238927847001,-0.04413384367372373,0.008318438824190281
e2,MSFT,21,ens_inv_mae_expanding,1512,0.06305714864179494,0.08028475043134313,0.5396825396825397,-0.03230340696631011,-0.05116921507409766,0.008315598066409793
e2,MSFT,21,ens_inv_mae_last3,1512,0.06306255519541513,0.08028991472238078,0.5396825396825397,-0.03264174329850192,-0.05160793834162035,0.008306444120931964
e2,MSFT,21,ens_mae_da_expanding,1512,0.06163140157406246,0.07801829550819411,0.5443121693121693,-0.019376819378727442,-0.053169641952364635,0.007007902800549646
e2,MSFT,21,ens_mae_da_last3,1512,0.061723344088683685,0.0781147732431472,0.542989417989418,-0.019747903119332624,-0.054476414212003804,0.007374415878949794
e2,MSFT,21,ens_softmax_ic_expanding,1512,0.06129837900081412,0.07760539930932897,0.5337301587301587,-0.014553768615115167,-0.054071545705708574,0.0058885240967416885
e2,MSFT,21,ens_softmax_ic_last3,1512,0.061456669275236915,0.0777701557178202,0.5337301587301587,-0.020871707456136417,-0.06573827066005376,0.0061608212746290004
e2,MSFT,21,huber@market,1512,0.06505423336147685,0.08461881104277659,0.5152116402116402,-0.06018749415849411,-0.06475863495853058,0.005775160228356283
e2,MSFT,21,huber@sent,1512,0.06892655499530422,0.08842893097626203,0.49867724867724866,-0.09252798253061391,-0.11883691551214536,0.005692423177457958
e2,MSFT,21,lgbm_reg@market,1512,0.06149126545201081,0.07752506069941285,0.5383597883597884,-0.03423902918613371,-0.06621942902157034,0.008071506059587221
e2,MSFT,21,lgbm_reg@sent,1512,0.061521659341621154,0.07746733913056968,0.5403439153439153,-0.02377046416043425,-0.06177936389694797,0.007863041218010017
e2,MSFT,21,pls@market,1512,0.05912179391451167,0.07544766158480189,0.5582010582010583,0.06711825303203724,0.05543377631344132,0.005565372137757322
e2,MSFT,21,pls@sent,1512,0.06248281112931305,0.07858412016835865,0.5634920634920635,-0.005058117046694704,-0.04686952847850919,0.00864075418600113
e2,MSFT,21,xgb@market,1512,0.0663249312600149,0.08443285101299385,0.5264550264550265,-0.0068351661666710495,-0.052319292810836,0.013922548352144319
e2,MSFT,21,xgb@sent,1512,0.06652411262000466,0.08510600843878656,0.5396825396825397,-0.0008512677417525879,-0.0337102223653065,0.016228224904655916
e2,MSFT,63,elasticnet@market,1512,0.12061199147055394,0.15140425947130046,0.5396825396825397,-0.16122929557106241,-0.17564920410171123,0.0030374005524143326
e2,MSFT,63,elasticnet@sent,1512,0.12972596306872128,0.1581426772625477,0.4828042328042328,-0.17273425305625528,-0.21158594982695225,-0.007503452016098652
e2,MSFT,63,ens_best_recent_expanding,1512,0.1297206175009258,0.16292975902935172,0.5648148148148148,-0.3310582064932792,-0.35236252867051227,0.015176701947677817
e2,MSFT,63,ens_best_recent_last3,1512,0.1297206175009258,0.16292975902935172,0.5648148148148148,-0.3310582064932792,-0.35236252867051227,0.015176701947677817
e2,MSFT,63,ens_equal_expanding,1512,0.12066295660354792,0.15080486289312606,0.5628306878306878,-0.25817235616510376,-0.2815412142593338,0.013456975439561227
e2,MSFT,63,ens_inv_mae_expanding,1512,0.12302781791445304,0.15387413617590504,0.5648148148148148,-0.26343585144195913,-0.29800013412762044,0.015922320555070917
e2,MSFT,63,ens_inv_mae_last3,1512,0.12258117243487279,0.1533476945424182,0.5648148148148148,-0.2533304968311415,-0.2825547706819351,0.015255215636016782
e2,MSFT,63,ens_mae_da_expanding,1512,0.12469098695791624,0.1564588678944903,0.5773809523809523,-0.26424440208880895,-0.3014406485383585,0.022953818371842502
e2,MSFT,63,ens_mae_da_last3,1512,0.12310350031668299,0.15438593519597313,0.5773809523809523,-0.23349582493110965,-0.2628931390222788,0.0217366382065838
e2,MSFT,63,ens_softmax_ic_expanding,1512,0.12479676977040778,0.15633964735921524,0.5753968253968254,-0.27710787770819156,-0.31370382064936164,0.019378957946306518
e2,MSFT,63,ens_softmax_ic_last3,1512,0.1254303951749853,0.15725720890556688,0.5747354497354498,-0.2882393544118856,-0.3201552703215547,0.02004150295109118
e2,MSFT,63,huber@market,1512,0.12157345130942253,0.15300656271554075,0.5264550264550265,-0.2352850675796856,-0.22974108627083964,0.00429744353837809
e2,MSFT,63,huber@sent,1512,0.13555503961852863,0.16475120258965203,0.43187830687830686,-0.25458051719711566,-0.28564031000602114,-0.019202881685536372
e2,MSFT,63,lgbm_reg@market,1512,0.11857725442034239,0.1506004600517346,0.6243386243386243,-0.25832943362414185,-0.265676403066482,0.03119225437185673
e2,MSFT,63,lgbm_reg@sent,1512,0.11900659971920056,0.1505134508429041,0.6164021164021164,-0.2622968279045188,-0.2817376590501273,0.025825161305101995
e2,MSFT,63,pls@market,1512,0.11862112145383252,0.14920048066000033,0.5634920634920635,-0.20444891872275067,-0.16574516589454413,0.017260955375075746
e2,MSFT,63,pls@sent,1512,0.12911574949459065,0.15792725964914983,0.5297619047619048,-0.2662690246797056,-0.2975946962836672,0.006462931093122352
e2,MSFT,63,xgb@market,1512,0.12263079369441843,0.15688913617097955,0.6150793650793651,-0.21630118003709964,-0.20985087595618956,0.03733659147171804
e2,MSFT,63,xgb@sent,1512,0.12578429197773355,0.16071637741250838,0.6104497354497355,-0.2580743701198068,-0.26335436848514987,0.03586335038958002
